SignalID,EventParam,date,hour,fivemin,counts,dow
7274,4,2019-10-30,11,9,3,3
7274,4,2019-10-30,15,4,4,3
7274,4,2019-10-31,15,8,4,4
7274,4,2019-11-06,23,0,1,3
7274,4,2019-11-12,10,4,4,2
7274,4,2019-11-12,14,11,2,2
7274,4,2019-11-13,7,7,3,3
7274,4,2019-11-14,6,0,1,4
7274,4,2019-11-14,15,2,11,4
7274,4,2019-11-20,6,0,1,3
7274,4,2019-11-26,15,8,2,2
7274,4,2019-11-27,7,4,4,3
7274,4,2019-11-27,10,6,3,3
7274,4,2019-12-03,14,0,7,2
7274,4,2019-12-03,14,10,3,2
7274,4,2019-12-04,6,10,2,3
7274,4,2019-12-04,22,2,1,3
7274,4,2019-12-05,7,5,4,4
7274,4,2019-12-05,14,6,2,4
7274,4,2019-12-05,15,9,5,4
7274,4,2019-12-10,13,0,1,2
7274,4,2019-12-10,16,4,5,2
7274,4,2019-12-11,17,2,5,3
7274,4,2019-12-12,12,3,2,4
7274,4,2019-12-17,13,11,3,2
7274,4,2019-12-18,17,8,3,3
7274,4,2019-12-31,14,1,1,2
7274,4,2019-10-02,11,0,3,3
7274,4,2019-10-03,11,4,2,4
7274,4,2019-10-10,10,10,2,4
7274,4,2019-10-16,18,7,2,3
7274,4,2019-10-17,18,3,2,4
7274,4,2019-10-22,10,0,3,2
7274,4,2019-10-22,14,2,4,2
7274,4,2019-10-24,7,8,4,4
7274,4,2019-10-31,8,1,1,4
7274,4,2019-11-05,15,1,8,2
7274,4,2019-11-06,12,1,4,3
7274,4,2019-11-06,18,1,2,3
7274,4,2019-11-07,13,2,3,4
7274,4,2019-11-07,14,6,2,4
7274,4,2019-11-12,11,5,4,2
7274,4,2019-11-14,9,8,4,4
7274,4,2019-11-14,21,4,1,4
7274,4,2019-11-20,13,8,5,3
7274,4,2019-11-21,11,11,3,4
7274,4,2019-11-21,21,2,3,4
7274,4,2019-12-03,10,3,4,2
7274,4,2019-12-03,16,6,3,2
7274,4,2019-12-03,18,6,3,2
7274,4,2019-12-05,7,0,1,4
7274,4,2019-12-12,20,0,1,4
7274,4,2019-12-31,8,8,1,2
7274,4,2019-10-01,15,10,5,2
7274,4,2019-10-01,21,7,1,2
7274,4,2019-10-02,18,4,1,3
7274,4,2019-10-16,15,6,4,3
7274,4,2019-10-17,8,3,4,4
7274,4,2019-10-22,9,10,1,2
7274,4,2019-10-23,8,10,4,3
7274,4,2019-10-29,6,11,5,2
7274,4,2019-10-29,8,3,3,2
7274,4,2019-10-30,18,0,5,3
7274,4,2019-10-31,12,2,6,4
7274,4,2019-11-07,15,8,4,4
7274,4,2019-11-12,18,5,1,2
7274,4,2019-11-13,5,9,1,3
7274,4,2019-11-14,8,11,7,4
7274,4,2019-11-14,9,4,5,4
7274,4,2019-11-19,12,0,5,2
7274,4,2019-11-20,9,4,5,3
7274,4,2019-11-20,17,8,3,3
7274,4,2019-11-21,6,8,2,4
7274,4,2019-11-21,18,4,1,4
7274,4,2019-11-21,19,10,1,4
7274,4,2019-11-27,16,3,4,3
7274,4,2019-12-03,7,1,6,2
7274,4,2019-12-03,10,5,7,2
7274,4,2019-12-03,17,1,5,2
7274,4,2019-12-04,8,2,3,3
7274,4,2019-12-04,19,3,1,3
7274,4,2019-12-10,12,9,1,2
7274,4,2019-12-12,6,4,2,4
7274,4,2019-12-12,13,0,3,4
7274,4,2019-12-18,11,8,2,3
7274,4,2019-12-19,15,7,5,4
7274,4,2019-12-26,17,4,1,4
7274,4,2019-10-01,9,7,5,2
7274,4,2019-10-08,8,5,4,2
7274,4,2019-10-08,14,2,4,2
7274,4,2019-10-10,22,8,1,4
7274,4,2019-10-16,6,7,1,3
7274,4,2019-10-24,6,9,3,4
7274,4,2019-10-29,9,8,6,2
7274,4,2019-10-30,15,5,5,3
7274,4,2019-11-05,14,5,4,2
7274,4,2019-11-06,13,11,6,3
7274,4,2019-11-07,6,7,1,4
7274,4,2019-11-07,18,2,2,4
7274,4,2019-11-13,10,2,1,3
7274,4,2019-11-13,15,10,5,3
7274,4,2019-11-14,7,2,5,4
7274,4,2019-11-19,19,9,2,2
7274,4,2019-11-20,7,0,2,3
7274,4,2019-11-20,11,2,2,3
7274,4,2019-11-20,14,5,3,3
7274,4,2019-11-20,19,5,3,3
7274,4,2019-11-20,20,1,1,3
7274,4,2019-11-21,14,0,6,4
7274,4,2019-11-21,20,1,1,4
7274,4,2019-11-21,20,2,3,4
7274,4,2019-12-03,14,8,3,2
7274,4,2019-12-03,21,2,2,2
7274,4,2019-12-11,7,0,1,3
7274,4,2019-12-11,15,2,7,3
7274,4,2019-12-12,6,11,2,4
7274,4,2019-12-12,16,2,5,4
7274,4,2019-12-18,8,1,2,3
7274,4,2019-12-18,9,0,1,3
7274,4,2019-12-19,5,5,1,4
7274,4,2019-12-24,10,8,2,2
7274,4,2019-12-24,10,11,2,2
7274,4,2019-10-02,7,0,2,3
7274,4,2019-10-02,17,10,7,3
7274,4,2019-10-03,14,9,1,4
7274,4,2019-10-08,18,3,1,2
7274,4,2019-10-10,9,3,2,4
7274,4,2019-10-10,9,4,1,4
7274,4,2019-10-15,17,8,7,2
7274,4,2019-10-15,19,2,2,2
7274,4,2019-10-16,13,2,6,3
7274,4,2019-10-17,7,8,5,4
7274,4,2019-10-17,11,1,1,4
7274,4,2019-10-17,14,7,4,4
7274,4,2019-10-17,20,1,2,4
7274,4,2019-10-30,6,10,4,3
7274,4,2019-10-30,10,3,6,3
7274,4,2019-10-30,15,1,4,3
7274,4,2019-10-30,18,10,2,3
7274,4,2019-11-05,10,9,4,2
7274,4,2019-11-05,16,11,3,2
7274,4,2019-11-07,9,8,2,4
7274,4,2019-11-12,7,10,3,2
7274,4,2019-11-12,15,1,4,2
7274,4,2019-11-13,15,1,8,3
7274,4,2019-11-13,16,8,8,3
7274,4,2019-11-19,7,7,3,2
7274,4,2019-11-20,10,9,6,3
7274,4,2019-11-20,16,6,4,3
7274,4,2019-11-21,10,11,3,4
7274,4,2019-11-27,12,10,4,3
7274,4,2019-12-03,6,1,3,2
7274,4,2019-12-03,17,0,3,2
7274,4,2019-12-04,12,4,1,3
7274,4,2019-12-04,14,8,3,3
7274,4,2019-12-04,16,5,5,3
7274,4,2019-12-05,7,7,5,4
7274,4,2019-12-05,16,11,4,4
7274,4,2019-12-10,12,3,2,2
7274,4,2019-12-10,13,5,1,2
7274,4,2019-12-10,15,2,6,2
7274,4,2019-12-11,18,11,1,3
7274,4,2019-12-11,19,8,1,3
7274,4,2019-12-18,7,11,3,3
7274,4,2019-12-26,17,3,1,4
7274,4,2019-10-02,16,2,5,3
7274,4,2019-10-03,13,4,2,4
7274,4,2019-10-03,16,1,4,4
7274,4,2019-10-10,6,3,1,4
7274,4,2019-10-15,8,1,7,2
7274,4,2019-10-15,16,7,4,2
7274,4,2019-10-15,21,10,1,2
7274,4,2019-10-16,9,0,5,3
7274,4,2019-10-22,20,10,3,2
7274,4,2019-10-23,8,4,5,3
7274,4,2019-10-24,11,7,4,4
7274,4,2019-10-29,14,9,4,2
7274,4,2019-10-29,17,0,3,2
7274,4,2019-10-31,6,7,1,4
7274,4,2019-10-31,6,9,2,4
7274,4,2019-11-07,16,9,3,4
7274,4,2019-11-12,11,11,6,2
7274,4,2019-11-14,10,5,7,4
7274,4,2019-11-14,12,6,5,4
7274,4,2019-11-14,20,2,3,4
7274,4,2019-11-19,23,3,1,2
7274,4,2019-11-26,18,2,2,2
7274,4,2019-11-27,12,6,4,3
7274,4,2019-11-27,15,9,2,3
7274,4,2019-12-04,10,4,2,3
7274,4,2019-12-05,10,0,1,4
7274,4,2019-12-10,11,9,4,2
7274,4,2019-12-11,21,9,1,3
7274,4,2019-12-19,9,2,1,4
7274,4,2019-12-19,14,2,2,4
7274,4,2019-12-19,17,10,1,4
7274,4,2019-12-24,8,0,2,2
7274,4,2019-12-26,11,3,1,4
7274,4,2019-10-01,17,1,4,2
7274,4,2019-10-02,6,3,1,3
7274,4,2019-10-02,21,3,1,3
7274,4,2019-10-03,10,7,8,4
7274,4,2019-10-09,9,7,2,3
7274,4,2019-10-09,18,1,2,3
7274,4,2019-10-15,16,2,2,2
7274,4,2019-10-22,9,2,5,2
7274,4,2019-10-22,11,0,3,2
7274,4,2019-10-22,20,0,1,2
7274,4,2019-10-23,10,1,2,3
7274,4,2019-10-23,14,9,6,3
7274,4,2019-10-23,19,10,1,3
7274,4,2019-10-31,14,1,2,4
7274,4,2019-11-05,11,1,2,2
7274,4,2019-11-05,16,1,3,2
7274,4,2019-11-06,15,9,5,3
7274,4,2019-11-12,16,7,7,2
7274,4,2019-11-13,18,10,1,3
7274,4,2019-11-19,12,2,5,2
7274,4,2019-11-19,18,9,1,2
7274,4,2019-11-20,9,8,3,3
7274,4,2019-12-03,20,1,1,2
7274,4,2019-12-04,18,11,2,3
7274,4,2019-12-11,7,7,4,3
7274,4,2019-12-11,14,7,2,3
7274,4,2019-12-12,6,5,1,4
7274,4,2019-12-17,6,0,2,2
7274,4,2019-12-17,9,3,1,2
7274,4,2019-12-17,16,8,2,2
7274,4,2019-12-18,6,2,3,3
7274,4,2019-12-18,9,6,2,3
7274,4,2019-12-24,9,6,1,2
7274,4,2019-12-26,15,8,3,4
7274,4,2019-10-02,17,9,6,3
7274,4,2019-10-03,11,3,4,4
7274,4,2019-10-10,7,8,2,4
7274,4,2019-10-10,14,8,3,4
7274,4,2019-10-15,10,10,4,2
7274,4,2019-10-15,13,0,4,2
7274,4,2019-10-22,12,7,4,2
7274,4,2019-10-23,10,8,5,3
7274,4,2019-10-23,18,6,6,3
7274,4,2019-10-24,12,8,3,4
7274,4,2019-10-29,7,8,3,2
7274,4,2019-10-30,12,8,4,3
7274,4,2019-11-05,7,11,3,2
7274,4,2019-11-06,17,10,4,3
7274,4,2019-11-07,12,1,8,4
7274,4,2019-11-07,12,3,7,4
7274,4,2019-11-13,10,8,5,3
7274,4,2019-11-13,15,9,5,3
7274,4,2019-11-13,17,5,4,3
7274,4,2019-11-14,8,0,6,4
7274,4,2019-11-20,7,7,2,3
7274,4,2019-11-20,15,8,6,3
7274,4,2019-11-20,17,10,3,3
7274,4,2019-11-20,20,2,1,3
7274,4,2019-11-21,16,10,2,4
7274,4,2019-11-26,8,6,4,2
7274,4,2019-11-27,14,1,3,3
7274,4,2019-12-11,8,11,2,3
7274,4,2019-12-11,9,10,5,3
7274,4,2019-12-11,15,3,5,3
7274,4,2019-12-12,12,0,6,4
7274,4,2019-12-24,7,10,1,2
7274,4,2019-10-02,15,5,6,3
7274,4,2019-10-08,7,9,2,2
7274,4,2019-10-08,19,6,2,2
7274,4,2019-10-09,10,0,1,3
7274,4,2019-10-10,16,5,2,4
7274,4,2019-10-15,16,8,2,2
7274,4,2019-10-16,5,10,1,3
7274,4,2019-10-16,6,11,5,3
7274,4,2019-10-16,12,10,7,3
7274,4,2019-10-16,16,5,6,3
7274,4,2019-10-17,19,1,1,4
7274,4,2019-10-23,17,5,5,3
7274,4,2019-10-24,11,11,3,4
7274,4,2019-10-24,13,0,6,4
7274,4,2019-10-29,16,10,4,2
7274,4,2019-10-31,8,9,5,4
7274,4,2019-10-31,15,7,6,4
7274,4,2019-10-31,18,7,3,4
7274,4,2019-10-31,20,4,1,4
7274,4,2019-11-05,5,4,1,2
7274,4,2019-11-05,20,6,2,2
7274,4,2019-11-12,12,6,8,2
7274,4,2019-11-13,19,6,1,3
7274,4,2019-11-13,20,3,1,3
7274,4,2019-11-21,9,7,3,4
7274,4,2019-11-27,19,7,1,3
7274,4,2019-12-03,10,4,4,2
7274,4,2019-12-03,11,11,5,2
7274,4,2019-12-03,17,8,6,2
7274,4,2019-12-04,13,9,4,3
7274,4,2019-12-10,8,10,3,2
7274,4,2019-12-10,10,3,3,2
7274,4,2019-12-10,14,1,3,2
7274,4,2019-12-11,6,9,4,3
7274,4,2019-12-11,12,2,2,3
7274,4,2019-12-17,6,4,1,2
7274,4,2019-12-17,9,10,1,2
7274,4,2019-12-17,15,0,3,2
7274,4,2019-12-19,16,8,1,4
7274,4,2019-12-31,12,7,1,2
7274,4,2019-12-31,16,7,2,2
7274,4,2019-10-02,15,1,10,3
7274,4,2019-10-03,18,4,1,4
7274,4,2019-10-09,14,5,4,3
7274,4,2019-10-15,7,11,4,2
7274,4,2019-10-24,7,9,3,4
7274,4,2019-10-24,13,11,4,4
7274,4,2019-10-24,14,10,4,4
7274,4,2019-10-29,19,11,1,2
7274,4,2019-10-30,7,5,3,3
7274,4,2019-10-30,19,3,3,3
7274,4,2019-11-07,19,0,1,4
7274,4,2019-11-12,14,10,2,2
7274,4,2019-11-19,10,0,3,2
7274,4,2019-11-19,20,4,1,2
7274,4,2019-11-20,8,0,3,3
7274,4,2019-11-26,9,3,3,2
7274,4,2019-11-26,9,8,1,2
7274,4,2019-11-27,7,0,3,3
7274,4,2019-12-03,15,10,2,2
7274,4,2019-12-04,10,10,5,3
7274,4,2019-12-11,14,3,3,3
7274,4,2019-12-18,14,10,2,3
7274,4,2019-12-18,17,2,2,3
7274,4,2019-12-19,16,11,1,4
7274,4,2019-12-24,14,2,1,2
7274,4,2019-10-01,18,3,3,2
7274,4,2019-10-03,11,11,6,4
7274,4,2019-10-03,12,1,7,4
7274,4,2019-10-08,18,1,2,2
7274,4,2019-10-15,6,4,2,2
7274,4,2019-10-22,7,2,6,2
7274,4,2019-10-23,9,10,3,3
7274,4,2019-10-24,10,4,4,4
7274,4,2019-10-24,11,2,2,4
7274,4,2019-10-29,6,7,1,2
7274,4,2019-11-05,10,2,5,2
7274,4,2019-11-06,12,5,5,3
7274,4,2019-11-06,16,5,3,3
7274,4,2019-11-06,23,10,1,3
7274,4,2019-11-12,10,3,3,2
7274,4,2019-11-12,10,10,4,2
7274,4,2019-11-12,11,3,2,2
7274,4,2019-11-13,13,4,3,3
7274,4,2019-11-19,8,5,7,2
7274,4,2019-11-19,14,2,4,2
7274,4,2019-11-19,18,1,4,2
7274,4,2019-11-21,7,0,4,4
7274,4,2019-11-27,19,3,1,3
7274,4,2019-12-03,6,11,3,2
7274,4,2019-12-03,13,6,5,2
7274,4,2019-12-10,9,7,2,2
7274,4,2019-12-31,15,10,2,2
7274,4,2019-10-01,17,7,4,2
7274,4,2019-10-02,8,10,6,3
7274,4,2019-10-02,14,4,1,3
7274,4,2019-10-03,9,1,5,4
7274,4,2019-10-03,19,0,1,4
7274,4,2019-10-08,13,7,1,2
7274,4,2019-10-15,7,1,4,2
7274,4,2019-10-15,12,9,5,2
7274,4,2019-10-15,14,1,3,2
7274,4,2019-10-15,14,6,2,2
7274,4,2019-10-16,8,2,3,3
7274,4,2019-10-17,7,6,3,4
7274,4,2019-10-17,8,9,7,4
7274,4,2019-10-17,12,4,6,4
7274,4,2019-10-17,16,3,6,4
7274,4,2019-10-17,18,8,1,4
7274,4,2019-10-17,20,4,3,4
7274,4,2019-10-22,6,2,3,2
7274,4,2019-10-24,21,0,1,4
7274,4,2019-10-29,15,8,6,2
7274,4,2019-10-31,5,7,1,4
7274,4,2019-10-31,9,5,4,4
7274,4,2019-11-06,14,7,5,3
7274,4,2019-11-07,19,8,1,4
7274,4,2019-11-12,11,2,8,2
7274,4,2019-11-12,15,11,4,2
7274,4,2019-11-13,14,11,4,3
7274,4,2019-11-19,17,3,2,2
7274,4,2019-11-20,8,10,3,3
7274,4,2019-11-20,10,2,2,3
7274,4,2019-11-20,15,5,6,3
7274,4,2019-11-20,17,11,2,3
7274,4,2019-11-27,10,11,3,3
7274,4,2019-12-03,16,10,3,2
7274,4,2019-12-04,6,9,3,3
7274,4,2019-12-10,6,3,1,2
7274,4,2019-12-10,17,0,2,2
7274,4,2019-12-11,6,5,2,3
7274,4,2019-12-11,21,2,1,3
7274,4,2019-12-12,6,8,2,4
7274,4,2019-12-12,7,7,2,4
7274,4,2019-12-17,20,4,1,2
7274,4,2019-12-26,9,2,5,4
7274,4,2019-10-01,13,7,5,2
7274,4,2019-10-01,14,9,4,2
7274,4,2019-10-02,14,7,4,3
7274,4,2019-10-02,20,11,1,3
7274,4,2019-10-10,9,9,5,4
7274,4,2019-10-10,17,5,6,4
7274,4,2019-10-15,12,11,4,2
7274,4,2019-10-16,15,4,6,3
7274,4,2019-10-17,17,11,2,4
7274,4,2019-10-24,6,4,2,4
7274,4,2019-10-29,11,1,2,2
7274,4,2019-10-30,8,5,4,3
7274,4,2019-11-13,7,11,5,3
7274,4,2019-11-19,16,9,4,2
7274,4,2019-11-20,8,9,6,3
7274,4,2019-11-20,13,7,4,3
7274,4,2019-11-20,15,2,6,3
7274,4,2019-11-21,13,1,3,4
7274,4,2019-11-26,13,2,3,2
7274,4,2019-11-26,15,0,3,2
7274,4,2019-12-03,15,0,3,2
7274,4,2019-12-04,5,9,1,3
7274,4,2019-12-05,11,11,5,4
7274,4,2019-12-05,15,6,4,4
7274,4,2019-12-12,12,5,2,4
7274,4,2019-12-17,15,7,4,2
7274,4,2019-12-18,13,10,3,3
7274,4,2019-12-19,7,9,2,4
7274,4,2019-10-01,16,3,6,2
7274,4,2019-10-08,8,9,2,2
7274,4,2019-10-09,20,2,1,3
7274,4,2019-10-15,15,3,9,2
7274,4,2019-10-15,17,5,2,2
7274,4,2019-10-15,18,10,3,2
7274,4,2019-10-22,12,11,4,2
7274,4,2019-10-22,14,5,1,2
7274,4,2019-10-23,15,8,1,3
7274,4,2019-10-24,8,4,4,4
7274,4,2019-10-24,17,9,5,4
7274,4,2019-10-30,9,3,4,3
7274,4,2019-11-06,14,3,2,3
7274,4,2019-11-07,20,11,2,4
7274,4,2019-11-13,17,11,7,3
7274,4,2019-11-14,20,10,6,4
7274,4,2019-11-19,8,2,4,2
7274,4,2019-11-19,9,3,6,2
7274,4,2019-11-20,7,2,4,3
7274,4,2019-11-26,9,5,5,2
7274,4,2019-12-03,11,2,4,2
7274,4,2019-12-03,18,4,1,2
7274,4,2019-12-03,19,3,5,2
7274,4,2019-12-03,19,10,1,2
7274,4,2019-12-04,6,5,2,3
7274,4,2019-12-04,12,10,3,3
7274,4,2019-12-05,7,10,3,4
7274,4,2019-12-12,11,4,1,4
7274,4,2019-12-12,20,2,1,4
7274,4,2019-12-17,6,10,3,2
7274,4,2019-12-19,6,3,2,4
7274,4,2019-12-19,17,0,3,4
7274,4,2019-12-24,9,2,1,2
7274,4,2019-10-02,20,3,1,3
7274,4,2019-10-10,5,5,1,4
7274,4,2019-10-10,9,7,1,4
7274,4,2019-10-15,9,3,6,2
7274,4,2019-10-15,16,11,4,2
7274,4,2019-10-16,12,0,6,3
7274,4,2019-10-17,12,3,7,4
7274,4,2019-10-17,13,11,6,4
7274,4,2019-10-17,19,2,3,4
7274,4,2019-10-29,7,6,3,2
7274,4,2019-10-30,17,1,4,3
7274,4,2019-10-31,5,5,1,4
7274,4,2019-11-14,6,8,2,4
7274,4,2019-11-26,17,6,3,2
7274,4,2019-11-27,13,5,3,3
7274,4,2019-12-05,6,11,3,4
7274,4,2019-12-05,13,11,3,4
7274,4,2019-12-10,12,5,3,2
7274,4,2019-12-10,16,2,3,2
7274,4,2019-12-10,16,9,4,2
7274,4,2019-12-11,15,11,5,3
7274,4,2019-12-12,11,11,2,4
7274,4,2019-12-12,17,8,1,4
7274,4,2019-12-17,12,2,3,2
7274,4,2019-12-17,12,8,3,2
7274,4,2019-12-18,11,6,3,3
7274,4,2019-12-18,16,6,4,3
7274,4,2019-12-19,16,10,5,4
7274,4,2019-10-01,15,11,3,2
7274,4,2019-10-02,8,3,5,3
7274,4,2019-10-02,10,1,4,3
7274,4,2019-10-03,7,11,3,4
7274,4,2019-10-08,12,2,2,2
7274,4,2019-10-09,18,8,1,3
7274,4,2019-10-10,9,0,2,4
7274,4,2019-10-15,9,2,6,2
7274,4,2019-10-15,10,7,7,2
7274,4,2019-10-15,20,4,1,2
7274,4,2019-10-17,13,5,4,4
7274,4,2019-10-22,16,5,5,2
7274,4,2019-10-24,8,10,7,4
7274,4,2019-10-29,16,7,4,2
7274,4,2019-10-30,8,2,4,3
7274,4,2019-10-30,15,8,2,3
7274,4,2019-10-31,18,3,2,4
7274,4,2019-11-06,11,5,5,3
7274,4,2019-11-12,6,6,5,2
7274,4,2019-11-13,17,8,3,3
7274,4,2019-11-13,21,7,1,3
7274,4,2019-11-14,10,6,8,4
7274,4,2019-11-14,11,6,3,4
7274,4,2019-11-20,7,8,3,3
7274,4,2019-11-26,12,5,4,2
7274,4,2019-12-03,8,10,4,2
7274,4,2019-12-10,17,4,3,2
7274,4,2019-12-10,18,3,1,2
7274,4,2019-12-11,16,1,4,3
7274,4,2019-12-12,10,5,1,4
7274,4,2019-12-17,9,2,2,2
7274,4,2019-12-18,8,4,2,3
7274,4,2019-12-19,16,2,4,4
7274,4,2019-10-01,11,3,2,2
7274,4,2019-10-02,10,8,6,3
7274,4,2019-10-02,13,8,7,3
7274,4,2019-10-03,20,10,2,4
7274,4,2019-10-09,11,6,3,3
7274,4,2019-10-10,19,4,1,4
7274,4,2019-10-15,22,2,1,2
7274,4,2019-10-22,15,7,5,2
7274,4,2019-10-23,16,8,2,3
7274,4,2019-10-24,20,7,2,4
7274,4,2019-10-30,22,2,1,3
7274,4,2019-10-30,22,10,1,3
7274,4,2019-10-31,17,6,5,4
7274,4,2019-11-07,6,8,2,4
7274,4,2019-11-07,10,9,3,4
7274,4,2019-11-07,18,0,2,4
7274,4,2019-11-07,18,1,3,4
7274,4,2019-11-12,5,5,1,2
7274,4,2019-11-13,19,8,4,3
7274,4,2019-11-14,6,1,1,4
7274,4,2019-11-14,8,1,4,4
7274,4,2019-11-20,7,9,6,3
7274,4,2019-11-21,18,10,1,4
7274,4,2019-11-27,9,5,6,3
7274,4,2019-12-03,8,7,4,2
7274,4,2019-12-03,10,2,3,2
7274,4,2019-12-05,6,10,1,4
7274,4,2019-12-05,13,6,6,4
7274,4,2019-12-05,14,3,4,4
7274,4,2019-12-11,23,4,1,3
7274,4,2019-12-12,0,5,1,4
7274,4,2019-12-17,10,0,1,2
7274,4,2019-10-01,16,7,3,2
7274,4,2019-10-08,10,4,1,2
7274,4,2019-10-08,11,6,4,2
7274,4,2019-10-15,11,3,7,2
7274,4,2019-10-16,13,0,4,3
7274,4,2019-10-17,18,1,2,4
7274,4,2019-10-17,21,1,3,4
7274,4,2019-10-22,19,2,2,2
7274,4,2019-10-23,11,7,4,3
7274,4,2019-10-23,12,11,6,3
7274,4,2019-10-23,18,3,2,3
7274,4,2019-10-24,8,2,2,4
7274,4,2019-10-29,10,10,3,2
7274,4,2019-10-30,12,2,7,3
7274,4,2019-10-30,21,8,1,3
7274,4,2019-11-07,18,6,2,4
7274,4,2019-11-13,9,0,8,3
7274,4,2019-11-13,13,2,4,3
7274,4,2019-11-13,14,2,7,3
7274,4,2019-11-14,11,1,2,4
7274,4,2019-11-20,18,2,1,3
7274,4,2019-11-26,10,6,4,2
7274,4,2019-11-26,14,2,4,2
7274,4,2019-12-03,11,3,5,2
7274,4,2019-12-11,7,3,3,3
7274,4,2019-12-12,17,11,1,4
7274,4,2019-12-17,20,0,1,2
7274,4,2019-12-19,12,7,1,4
7274,4,2019-10-01,17,2,3,2
7274,4,2019-10-03,10,9,7,4
7274,4,2019-10-09,11,4,2,3
7274,4,2019-10-09,16,10,3,3
7274,4,2019-10-15,10,9,5,2
7274,4,2019-10-16,11,0,1,3
7274,4,2019-10-16,16,9,8,3
7274,4,2019-10-17,20,9,1,4
7274,4,2019-10-23,13,3,5,3
7274,4,2019-10-24,12,3,8,4
7274,4,2019-10-29,20,10,1,2
7274,4,2019-10-31,7,6,1,4
7274,4,2019-10-31,9,0,5,4
7274,4,2019-11-06,9,2,10,3
7274,4,2019-11-07,8,8,6,4
7274,4,2019-11-07,17,9,4,4
7274,4,2019-11-12,10,1,4,2
7274,4,2019-11-13,21,4,1,3
7274,4,2019-11-14,9,9,3,4
7274,4,2019-11-14,18,0,1,4
7274,4,2019-11-14,20,7,2,4
7274,4,2019-11-19,11,0,2,2
7274,4,2019-11-21,10,10,4,4
7274,4,2019-11-21,11,9,1,4
7274,4,2019-11-26,9,10,1,2
7274,4,2019-11-26,19,2,1,2
7274,4,2019-12-04,13,10,4,3
7274,4,2019-12-05,23,10,1,4
7274,4,2019-12-12,18,5,1,4
7274,4,2019-12-19,15,10,2,4
7274,4,2019-12-25,13,8,2,3
7274,4,2019-12-31,17,2,4,2
7274,4,2019-10-03,14,0,6,4
7274,4,2019-10-03,22,5,1,4
7274,4,2019-10-08,10,6,2,2
7274,4,2019-10-08,13,5,5,2
7274,4,2019-10-09,6,2,1,3
7274,4,2019-10-09,12,5,5,3
7274,4,2019-10-16,18,2,1,3
7274,4,2019-10-16,20,6,2,3
7274,4,2019-10-22,18,3,2,2
7274,4,2019-10-30,18,11,1,3
7274,4,2019-11-05,8,8,6,2
7274,4,2019-11-06,14,8,4,3
7274,4,2019-11-07,18,3,3,4
7274,4,2019-11-12,8,10,5,2
7274,4,2019-11-13,11,1,4,3
7274,4,2019-11-14,18,2,2,4
7274,4,2019-11-14,23,8,1,4
7274,4,2019-11-19,6,11,5,2
7274,4,2019-11-20,10,0,4,3
7274,4,2019-11-21,16,1,6,4
7274,4,2019-11-21,18,2,5,4
7274,4,2019-11-26,14,0,5,2
7274,4,2019-11-26,19,10,1,2
7274,4,2019-11-27,8,7,4,3
7274,4,2019-12-03,20,10,1,2
7274,4,2019-12-05,5,4,1,4
7274,4,2019-12-05,8,0,4,4
7274,4,2019-12-05,8,4,2,4
7274,4,2019-12-05,21,10,1,4
7274,4,2019-12-10,8,6,4,2
7274,4,2019-12-10,8,9,5,2
7274,4,2019-12-12,22,4,1,4
7274,4,2019-12-18,10,4,1,3
7274,4,2019-12-18,14,9,2,3
7274,4,2019-12-19,11,9,2,4
7274,4,2019-12-19,20,2,1,4
7274,4,2019-12-26,6,9,1,4
7274,4,2019-10-02,11,1,3,3
7274,4,2019-10-08,15,10,2,2
7274,4,2019-10-08,19,0,1,2
7274,4,2019-10-10,11,3,1,4
7274,4,2019-10-10,15,5,5,4
7274,4,2019-10-17,7,0,2,4
7274,4,2019-10-17,18,5,2,4
7274,4,2019-10-22,17,8,6,2
7274,4,2019-10-23,20,1,1,3
7274,4,2019-10-24,7,4,3,4
7274,4,2019-10-24,10,3,9,4
7274,4,2019-10-29,9,10,2,2
7274,4,2019-10-29,12,8,2,2
7274,4,2019-10-30,9,5,6,3
7274,4,2019-10-30,15,10,4,3
7274,4,2019-11-06,20,1,2,3
7274,4,2019-11-12,15,3,6,2
7274,4,2019-11-13,12,5,4,3
7274,4,2019-11-13,16,6,4,3
7274,4,2019-11-14,11,7,4,4
7274,4,2019-11-19,13,11,9,2
7274,4,2019-11-20,15,9,3,3
7274,4,2019-11-20,15,11,3,3
7274,4,2019-11-20,18,1,3,3
7274,4,2019-11-21,17,2,5,4
7274,4,2019-11-26,14,4,3,2
7274,4,2019-12-03,7,10,2,2
7274,4,2019-12-03,18,0,1,2
7274,4,2019-12-10,15,4,3,2
7274,4,2019-12-10,15,7,4,2
7274,4,2019-12-10,20,1,1,2
7274,4,2019-12-11,10,9,3,3
7274,4,2019-12-12,7,9,4,4
7274,4,2019-12-12,15,1,6,4
7274,4,2019-12-19,7,6,2,4
7274,4,2019-10-01,13,11,5,2
7274,4,2019-10-01,15,1,7,2
7274,4,2019-10-02,9,6,5,3
7274,4,2019-10-02,11,10,5,3
7274,4,2019-10-08,10,11,4,2
7274,4,2019-10-08,15,3,6,2
7274,4,2019-10-09,12,8,3,3
7274,4,2019-10-22,15,6,7,2
7274,4,2019-10-22,15,8,3,2
7274,4,2019-10-22,17,3,3,2
7274,4,2019-10-22,20,4,2,2
7274,4,2019-10-24,10,9,7,4
